Reporting Economy,Partner Economy,PSI Reporting Economy,PSI Partner Economy,Year,Value
Bangladesh,Japan,-0.985569059848785,1.03756272792816,2018,269022.1397404
Bangladesh,Kyrgyzstan,-0.985569059848785,-0.529712080955505,2018,15.3589118
Bangladesh,Malaysia,-0.985569059848785,0.248113676905632,2018,178310.5479823
Bangladesh,Mauritius,-0.985569059848785,0.859585344791412,2018,111.6659199
Bangladesh,Mexico,-0.985569059848785,-0.673847019672394,2018,228718.79898690002
Bangladesh,Myanmar,-0.985569059848785,-1.26697564125061,2018,10.1534513
Bangladesh,New Zealand,-0.985569059848785,1.51216292381287,2018,30.5325988
Bangladesh,Nigeria,-0.985569059848785,-2.09752702713013,2018,15.2671381
Bangladesh,Norway,-0.985569059848785,1.12084853649139,2018,11425.3000616
Bangladesh,Pakistan,-0.985569059848785,-2.25401329994202,2018,74775.7479076
Bangladesh,Philippines,-0.985569059848785,-1.09620380401611,2018,4859.8765728
Bangladesh,Qatar,-0.985569059848785,0.649448752403259,2018,118.6661187
Bangladesh,Saudi Arabia,-0.985569059848785,-0.660987615585327,2018,15.3516034
Bangladesh,Singapore,-0.985569059848785,1.46825659275055,2018,141807.46493790002
Bangladesh,South Africa,-0.985569059848785,-0.237546816468239,2018,3426.650788
Bangladesh,South Korea,-0.985569059848785,0.638123750686646,2018,135500.4787565
Bangladesh,Sri Lanka,-0.985569059848785,-0.139304608106613,2018,591.3718367
Bangladesh,Swaziland,-0.985569059848785,-0.377749621868134,2018,6184.536854399999
Bangladesh,Switzerland,-0.985569059848785,1.3194819688797,2018,569353.0608798
Bangladesh,Taiwan,-0.985569059848785,0.842051267623901,2018,775255.7553838
Bangladesh,Thailand,-0.985569059848785,-0.799416124820709,2018,1981.0526896000001
Bangladesh,Turkey,-0.985569059848785,-1.31519985198975,2018,395882.3172735
Bangladesh,Ukraine,-0.985569059848785,-1.87217938899994,2018,183.3500267
Bangladesh,United Arab Emirates,-0.985569059848785,0.689255595207214,2018,212939.4577687
Bangladesh,United States,-0.985569059848785,0.38623908162117,2018,564953.5777356001
Belize,Brazil,-0.0021232196595519,-0.459598511457443,2018,3438.39
Belize,Canada,-0.0021232196595519,0.963971078395844,2018,536.285
Belize,China,-0.0021232196595519,-0.298572480678558,2018,171926.59
Belize,El Salvador,-0.0021232196595519,-0.389159649610519,2018,328.63
Belize,European Union,-0.0021232196595519,0.6637275411407308,2018,79185.835
Belize,Guatemala,-0.0021232196595519,-0.538147449493408,2018,27599.37
Belize,Honduras,-0.0021232196595519,-0.531820952892303,2018,249.315
Belize,Hong Kong,-0.0021232196595519,0.776628255844116,2018,91.345
Belize,India,-0.0021232196595519,-0.997706770896912,2018,17120.085000000003
Belize,Israel,-0.0021232196595519,-0.918100237846375,2018,9731.255
Belize,Mexico,-0.0021232196595519,-0.673847019672394,2018,9970.574999999999
Belize,Panama,-0.0021232196595519,0.252161979675293,2018,507.2
Belize,South Africa,-0.0021232196595519,-0.237546816468239,2018,1293.51
Belize,South Korea,-0.0021232196595519,0.638123750686646,2018,342.975
Belize,Taiwan,-0.0021232196595519,0.842051267623901,2018,32329.86
Belize,United States,-0.0021232196595519,0.38623908162117,2018,550440.805
Benin,Burkina Faso,-0.146990418434143,-1.06026446819305,2018,20348.2063529
Benin,Canada,-0.146990418434143,0.963971078395844,2018,38845.2461218
Benin,China,-0.146990418434143,-0.298572480678558,2018,3440226.1261887
Benin,European Union,-0.146990418434143,0.6637275411407308,2018,988989.0601524999
Benin,Hong Kong,-0.146990418434143,0.776628255844116,2018,45283.0722671
Benin,India,-0.146990418434143,-0.997706770896912,2018,353.8216552
Benin,Israel,-0.146990418434143,-0.918100237846375,2018,15831.4779191
Benin,Japan,-0.146990418434143,1.03756272792816,2018,246.1425178
Benin,Morocco,-0.146990418434143,-0.3484927713871,2018,58.6573144
Benin,Niger,-0.146990418434143,-1.35827600955963,2018,837.1643354
Benin,Nigeria,-0.146990418434143,-2.09752702713013,2018,10226.2576144
Benin,South Africa,-0.146990418434143,-0.237546816468239,2018,5624.885565
Benin,Taiwan,-0.146990418434143,0.842051267623901,2018,1442.5835791
Benin,Togo,-0.146990418434143,-0.885994553565979,2018,2359.6548002
Benin,United States,-0.146990418434143,0.38623908162117,2018,57288.5561435
Botswana,Australia,0.958469867706299,0.971185445785522,2018,2424.0196078
Botswana,China,0.958469867706299,-0.298572480678558,2018,955083.4313726
Botswana,Costa Rica,0.958469867706299,0.453386008739471,2018,234.5098039
Botswana,European Union,0.958469867706299,0.6637275411407308,2018,97782.1568626
Botswana,Hong Kong,0.958469867706299,0.776628255844116,2018,8351.27451
Botswana,India,0.958469867706299,-0.997706770896912,2018,1531.0784314
Botswana,Israel,0.958469867706299,-0.918100237846375,2018,251.4705882
Botswana,Japan,0.958469867706299,1.03756272792816,2018,932.8431373
Botswana,Malaysia,0.958469867706299,0.248113676905632,2018,16825.9803922
Botswana,Mauritius,0.958469867706299,0.859585344791412,2018,117.0588235
Botswana,Mexico,0.958469867706299,-0.673847019672394,2018,8.5294118
Botswana,Morocco,0.958469867706299,-0.3484927713871,2018,402.1568627
Botswana,Namibia,0.958469867706299,0.685118496417999,2018,16444.8039215
Botswana,Philippines,0.958469867706299,-1.09620380401611,2018,240.7843137
Botswana,Singapore,0.958469867706299,1.46825659275055,2018,1047.6470588
Botswana,South Africa,0.958469867706299,-0.237546816468239,2018,1915160.7843137002
Botswana,South Korea,0.958469867706299,0.638123750686646,2018,471.9607843
Botswana,Switzerland,0.958469867706299,1.3194819688797,2018,129.1176471
Botswana,Taiwan,0.958469867706299,0.842051267623901,2018,91039.2156862
Botswana,Thailand,0.958469867706299,-0.799416124820709,2018,78.2352941
Botswana,Turkey,0.958469867706299,-1.31519985198975,2018,76.5686275
Botswana,United Arab Emirates,0.958469867706299,0.689255595207214,2018,2395.490196
Botswana,United States,0.958469867706299,0.38623908162117,2018,141168.8235294
Botswana,Zimbabwe,0.958469867706299,-0.721012055873871,2018,10250.6862745
Brazil,Argentina,-0.459598511457443,0.0069098123349249,2018,239461.0
Brazil,Australia,-0.459598511457443,0.971185445785522,2018,3283019.0
Brazil,Cameroon,-0.459598511457443,-1.40180146694183,2018,526.0
Brazil,Canada,-0.459598511457443,0.963971078395844,2018,1480090.0
Brazil,Cape Verde,-0.459598511457443,0.833261907100677,2018,3276.0
Brazil,Chile,-0.459598511457443,0.412769764661789,2018,14054.0
Brazil,China,-0.459598511457443,-0.298572480678558,2018,1640662222.0
Brazil,Colombia,-0.459598511457443,-0.806941986083984,2018,961.0
Brazil,Costa Rica,-0.459598511457443,0.453386008739471,2018,2828566.0
Brazil,Dominican Republic,-0.459598511457443,0.012300387956202,2018,2061.0
Brazil,El Salvador,-0.459598511457443,-0.389159649610519,2018,7079.0
Brazil,European Union,-0.459598511457443,0.6637275411407308,2018,127549686.0
Brazil,Fiji,-0.459598511457443,0.832882523536682,2018,8934.0
Brazil,Georgia,-0.459598511457443,-0.447562873363495,2018,11011.0
Brazil,Honduras,-0.459598511457443,-0.531820952892303,2018,47.0
Brazil,Hong Kong,-0.459598511457443,0.776628255844116,2018,54721528.0
Brazil,Iceland,-0.459598511457443,1.39481735229492,2018,4114.0
Brazil,India,-0.459598511457443,-0.997706770896912,2018,592005.0
Brazil,Indonesia,-0.459598511457443,-0.552034020423889,2018,4453776.0
Brazil,Israel,-0.459598511457443,-0.918100237846375,2018,4566959.0
Brazil,Japan,-0.459598511457443,1.03756272792816,2018,165335293.0
Brazil,Macau,-0.459598511457443,1.22980165481567,2018,43135.0
Brazil,Malaysia,-0.459598511457443,0.248113676905632,2018,567261191.0
Brazil,Mauritania,-0.459598511457443,-0.632382810115814,2018,108.0
Brazil,Mauritius,-0.459598511457443,0.859585344791412,2018,26753.0
Brazil,Mexico,-0.459598511457443,-0.673847019672394,2018,30968563.0
Brazil,Montenegro,-0.459598511457443,0.0376955643296242,2018,154.0
Brazil,Morocco,-0.459598511457443,-0.3484927713871,2018,10658634.0
Brazil,Myanmar,-0.459598511457443,-1.26697564125061,2018,3360.0
Brazil,Namibia,-0.459598511457443,0.685118496417999,2018,692.0
Brazil,New Zealand,-0.459598511457443,1.51216292381287,2018,18926.0
Brazil,North Macedonia,-0.459598511457443,-0.211905926465988,2018,383.0
Brazil,Norway,-0.459598511457443,1.12084853649139,2018,19896.0
Brazil,Panama,-0.459598511457443,0.252161979675293,2018,375881.0
Brazil,Paraguay,-0.459598511457443,-0.0867110788822174,2018,54001.0
Brazil,Philippines,-0.459598511457443,-1.09620380401611,2018,53971611.0
Brazil,Qatar,-0.459598511457443,0.649448752403259,2018,938.0
Brazil,Rwanda,-0.459598511457443,0.101752020418644,2018,461.0
Brazil,Samoa,-0.459598511457443,1.13375163078308,2018,697431.0
Brazil,Singapore,-0.459598511457443,1.46825659275055,2018,96951722.0
Brazil,South Africa,-0.459598511457443,-0.237546816468239,2018,19183.0
Brazil,South Korea,-0.459598511457443,0.638123750686646,2018,1722787098.0
Brazil,Sri Lanka,-0.459598511457443,-0.139304608106613,2018,350759.0
Brazil,Swaziland,-0.459598511457443,-0.377749621868134,2018,858.0
Brazil,Switzerland,-0.459598511457443,1.3194819688797,2018,4320282.0
Brazil,Taiwan,-0.459598511457443,0.842051267623901,2018,708633131.0
Brazil,Thailand,-0.459598511457443,-0.799416124820709,2018,63745579.0
Brazil,Turkey,-0.459598511457443,-1.31519985198975,2018,17261.0
Brazil,Ukraine,-0.459598511457443,-1.87217938899994,2018,1815.0
Brazil,United States,-0.459598511457443,0.38623908162117,2018,152642691.0
Brazil,Uruguay,-0.459598511457443,1.02414608001709,2018,17934.0
Brunei,Canada,1.23603785037994,0.963971078395844,2018,482.6154645
Brunei,China,1.23603785037994,-0.298572480678558,2018,68291.2002371
Brunei,European Union,1.23603785037994,0.6637275411407308,2018,323078.0636073
Brunei,Hong Kong,1.23603785037994,0.776628255844116,2018,4061.0868115
Brunei,India,1.23603785037994,-0.997706770896912,2018,27858.2548743
Brunei,Indonesia,1.23603785037994,-0.552034020423889,2018,1014.9010305
Brunei,Japan,1.23603785037994,1.03756272792816,2018,775.4466603
Brunei,Malaysia,1.23603785037994,0.248113676905632,2018,32124.6941954
Brunei,Mexico,1.23603785037994,-0.673847019672394,2018,3845.3554748
Brunei,Philippines,1.23603785037994,-1.09620380401611,2018,85.254652
Brunei,Singapore,1.23603785037994,1.46825659275055,2018,54826.8959893
Brunei,South Korea,1.23603785037994,0.638123750686646,2018,295.796575
Brunei,Switzerland,1.23603785037994,1.3194819688797,2018,740.6034547
Brunei,Taiwan,1.23603785037994,0.842051267623901,2018,10531.5442212
Brunei,Thailand,1.23603785037994,-0.799416124820709,2018,38.5499296
Brunei,Turkey,1.23603785037994,-1.31519985198975,2018,25.2057232
Brunei,United States,1.23603785037994,0.38623908162117,2018,490874.0455185
Burkina Faso,Australia,-1.06026446819305,0.971185445785522,2018,5485.6664992000005
Burkina Faso,Benin,-1.06026446819305,-0.146990418434143,2018,486.094983
Burkina Faso,Canada,-1.06026446819305,0.963971078395844,2018,91347.5327079
Burkina Faso,China,-1.06026446819305,-0.298572480678558,2018,28877307.4856828
Burkina Faso,European Union,-1.06026446819305,0.6637275411407308,2018,6297195.325566401
Burkina Faso,Ghana,-1.06026446819305,-0.0366430282592773,2018,127275.8607031
Burkina Faso,India,-1.06026446819305,-0.997706770896912,2018,273515.2840865
Burkina Faso,Indonesia,-1.06026446819305,-0.552034020423889,2018,21823.8625827
Burkina Faso,Ivory Coast,-1.06026446819305,-0.89799964427948,2018,3229.9247273
Burkina Faso,Japan,-1.06026446819305,1.03756272792816,2018,53299.5803381
Burkina Faso,Malaysia,-1.06026446819305,0.248113676905632,2018,2494180.173806
Burkina Faso,Mali,-1.06026446819305,-2.0845730304718,2018,180.0351789
Burkina Faso,Mexico,-1.06026446819305,-0.673847019672394,2018,72715.2923682
Burkina Faso,Niger,-1.06026446819305,-1.35827600955963,2018,6670.3033773
Burkina Faso,Nigeria,-1.06026446819305,-2.09752702713013,2018,5345.680146
Burkina Faso,Senegal,-1.06026446819305,-0.107357509434223,2018,13605.9065941
Burkina Faso,Singapore,-1.06026446819305,1.46825659275055,2018,52175.1760294
Burkina Faso,South Africa,-1.06026446819305,-0.237546816468239,2018,17162.3611254
Burkina Faso,Switzerland,-1.06026446819305,1.3194819688797,2018,115238.2333508
Burkina Faso,Taiwan,-1.06026446819305,0.842051267623901,2018,302045.64791959996
Burkina Faso,Thailand,-1.06026446819305,-0.799416124820709,2018,512.994039
Burkina Faso,Togo,-1.06026446819305,-0.885994553565979,2018,13715.0799266
Burkina Faso,Turkey,-1.06026446819305,-1.31519985198975,2018,184.8241146
Burkina Faso,United Arab Emirates,-1.06026446819305,0.689255595207214,2018,207560.5845383
Burkina Faso,United States,-1.06026446819305,0.38623908162117,2018,798299.6487514001
Burundi,Australia,-1.57027816772461,0.971185445785522,2018,23445.3185
Burundi,Canada,-1.57027816772461,0.963971078395844,2018,577.7555
Burundi,China,-1.57027816772461,-0.298572480678558,2018,1009561.0549
Burundi,European Union,-1.57027816772461,0.6637275411407308,2018,127724.7586
Burundi,Hong Kong,-1.57027816772461,0.776628255844116,2018,30905.0367
Burundi,India,-1.57027816772461,-0.997706770896912,2018,4753.2944
Burundi,Rwanda,-1.57027816772461,0.101752020418644,2018,11118.0845
Burundi,South Africa,-1.57027816772461,-0.237546816468239,2018,722.9014
Burundi,Switzerland,-1.57027816772461,1.3194819688797,2018,8752.3534
Burundi,Tanzania,-1.57027816772461,-0.580475687980652,2018,10371.3296
Burundi,Uganda,-1.57027816772461,-0.701696455478668,2018,9433.0044
Burundi,United Arab Emirates,-1.57027816772461,0.689255595207214,2018,24592.8649
Burundi,United States,-1.57027816772461,0.38623908162117,2018,97066.9799
Cambodia,Australia,0.110921673476696,0.971185445785522,2018,13403.15
Cambodia,China,0.110921673476696,-0.298572480678558,2018,7167492.87
Cambodia,European Union,0.110921673476696,0.6637275411407308,2018,2531.9700000000003
Cambodia,Hong Kong,0.110921673476696,0.776628255844116,2018,367143.47
Cambodia,India,0.110921673476696,-0.997706770896912,2018,4128.51
Cambodia,Israel,0.110921673476696,-0.918100237846375,2018,2194.02
Cambodia,Japan,0.110921673476696,1.03756272792816,2018,188618.91
Cambodia,Malaysia,0.110921673476696,0.248113676905632,2018,208317.21999999997
Cambodia,Philippines,0.110921673476696,-1.09620380401611,2018,16130.02
Cambodia,Singapore,0.110921673476696,1.46825659275055,2018,1843851.89
Cambodia,South Korea,0.110921673476696,0.638123750686646,2018,541198.27
Cambodia,Taiwan,0.110921673476696,0.842051267623901,2018,15211.14
Cambodia,Thailand,0.110921673476696,-0.799416124820709,2018,58115.77
Cambodia,United States,0.110921673476696,0.38623908162117,2018,2462.13
Canada,Australia,0.963971078395844,0.971185445785522,2018,510051.6394939
Canada,Bahrain,0.963971078395844,-0.846294164657593,2018,6.1740063
Canada,Bangladesh,0.963971078395844,-0.985569059848785,2018,259.3082649
Canada,Brazil,0.963971078395844,-0.459598511457443,2018,146652.715299
Canada,Cameroon,0.963971078395844,-1.40180146694183,2018,7692.8118579
Canada,Cape Verde,0.963971078395844,0.833261907100677,2018,225.3512302
Canada,Chile,0.963971078395844,0.412769764661789,2018,5301.156164999999
Canada,China,0.963971078395844,-0.298572480678558,2018,345737114.911084
Canada,Colombia,0.963971078395844,-0.806941986083984,2018,2834.6406454
Canada,Costa Rica,0.963971078395844,0.453386008739471,2018,2897238.1236436004
Canada,Dominican Republic,0.963971078395844,0.012300387956202,2018,1691311.1463454
Canada,Egypt,0.963971078395844,-1.18812155723572,2018,449.9307096
Canada,El Salvador,0.963971078395844,-0.389159649610519,2018,387.4188957
Canada,European Union,0.963971078395844,0.6637275411407308,2018,185968508.8564062
Canada,Fiji,0.963971078395844,0.832882523536682,2018,48.6202997
Canada,Georgia,0.963971078395844,-0.447562873363495,2018,22210.9876875
Canada,Guinea,0.963971078395844,-0.880597352981567,2018,121.1648738
Canada,Guyana,0.963971078395844,-0.191837906837463,2018,25.467776
Canada,Honduras,0.963971078395844,-0.531820952892303,2018,9734.864443800001
Canada,Hong Kong,0.963971078395844,0.776628255844116,2018,8745459.0958287
Canada,Iceland,0.963971078395844,1.39481735229492,2018,2999.7953141
Canada,India,0.963971078395844,-0.997706770896912,2018,2356879.0589419
Canada,Indonesia,0.963971078395844,-0.552034020423889,2018,9975662.2659238
Canada,Israel,0.963971078395844,-0.918100237846375,2018,9542267.8604814
Canada,Ivory Coast,0.963971078395844,-0.89799964427948,2018,695.3474603
Canada,Japan,0.963971078395844,1.03756272792816,2018,99285633.18589279
Canada,Kazakhstan,0.963971078395844,-0.0524022579193115,2018,1788.1465765
Canada,Laos,0.963971078395844,0.407969743013382,2018,21.6090221
Canada,Macau,0.963971078395844,1.22980165481567,2018,22021.1369935
Canada,Madagascar,0.963971078395844,-0.578798413276672,2018,2234.9902829
Canada,Malaysia,0.963971078395844,0.248113676905632,2018,343583904.7439311
Canada,Maldives,0.963971078395844,0.0830787196755409,2018,5.4022555
Canada,Mali,0.963971078395844,-2.0845730304718,2018,844.2953624
Canada,Mauritius,0.963971078395844,0.859585344791412,2018,75.6315773
Canada,Mexico,0.963971078395844,-0.673847019672394,2018,16317813.0036348
Canada,Montenegro,0.963971078395844,0.0376955643296242,2018,2512.0488159
Canada,Morocco,0.963971078395844,-0.3484927713871,2018,2719466.1013077
Canada,Mozambique,0.963971078395844,-0.833229660987854,2018,3982.2340677
Canada,Namibia,0.963971078395844,0.685118496417999,2018,358.0923657
Canada,New Zealand,0.963971078395844,1.51216292381287,2018,289091.6712936
Canada,Nicaragua,0.963971078395844,-0.950928032398224,2018,7061.519713
Canada,Niger,0.963971078395844,-1.35827600955963,2018,17765.7031468
Canada,Nigeria,0.963971078395844,-2.09752702713013,2018,5793.5331678
Canada,North Macedonia,0.963971078395844,-0.211905926465988,2018,9546.5572514
Canada,Norway,0.963971078395844,1.12084853649139,2018,1126938.2841151
Canada,Pakistan,0.963971078395844,-2.25401329994202,2018,26.2395268
Canada,Panama,0.963971078395844,0.252161979675293,2018,3817.8511497
Canada,Philippines,0.963971078395844,-1.09620380401611,2018,149653858.8616854
Canada,Qatar,0.963971078395844,0.649448752403259,2018,761.7180281
Canada,Saudi Arabia,0.963971078395844,-0.660987615585327,2018,6.1740063
Canada,Seychelles,0.963971078395844,0.673994183540344,2018,14.663265
Canada,Singapore,0.963971078395844,1.46825659275055,2018,31581438.354715902
Canada,South Africa,0.963971078395844,-0.237546816468239,2018,85734.5668238
Canada,South Korea,0.963971078395844,0.638123750686646,2018,111100699.4004315
Canada,Sri Lanka,0.963971078395844,-0.139304608106613,2018,64620.2370065
Canada,Swaziland,0.963971078395844,-0.377749621868134,2018,5849.0992246
Canada,Switzerland,0.963971078395844,1.3194819688797,2018,5443626.7626608
Canada,Taiwan,0.963971078395844,0.842051267623901,2018,310783005.2183424
Canada,Thailand,0.963971078395844,-0.799416124820709,2018,130600505.73132409
Canada,Turkey,0.963971078395844,-1.31519985198975,2018,2714126.3576034997
Canada,Ukraine,0.963971078395844,-1.87217938899994,2018,5953.285581
Canada,United Arab Emirates,0.963971078395844,0.689255595207214,2018,32905.9101119
Canada,United States,0.963971078395844,0.38623908162117,2018,938685822.7902792
Canada,Uruguay,0.963971078395844,1.02414608001709,2018,5812.8269376
Chile,Albania,0.412769764661789,0.366779267787933,2018,111.17
Chile,Argentina,0.412769764661789,0.0069098123349249,2018,93031.51999999999
Chile,Australia,0.412769764661789,0.971185445785522,2018,129428.78
Chile,Bahrain,0.412769764661789,-0.846294164657593,2018,1224.16
Chile,Bangladesh,0.412769764661789,-0.985569059848785,2018,702.88
Chile,Brazil,0.412769764661789,-0.459598511457443,2018,376783.86
Chile,Canada,0.412769764661789,0.963971078395844,2018,339931.19
Chile,China,0.412769764661789,-0.298572480678558,2018,101747933.02
Chile,Colombia,0.412769764661789,-0.806941986083984,2018,8480.89
Chile,Costa Rica,0.412769764661789,0.453386008739471,2018,27750.91
Chile,Dominican Republic,0.412769764661789,0.012300387956202,2018,1657.46
Chile,Ecuador,0.412769764661789,-0.0947211682796478,2018,140.9
Chile,Egypt,0.412769764661789,-1.18812155723572,2018,583.98
Chile,European Union,0.412769764661789,0.6637275411407308,2018,10327964.96
Chile,Ghana,0.412769764661789,-0.0366430282592773,2018,373.15
Chile,Guatemala,0.412769764661789,-0.538147449493408,2018,425.65
Chile,Hong Kong,0.412769764661789,0.776628255844116,2018,924747.45
Chile,Iceland,0.412769764661789,1.39481735229492,2018,25207.16
Chile,India,0.412769764661789,-0.997706770896912,2018,83554.89
Chile,Indonesia,0.412769764661789,-0.552034020423889,2018,14331.15
Chile,Israel,0.412769764661789,-0.918100237846375,2018,54323.45
Chile,Japan,0.412769764661789,1.03756272792816,2018,750838.89
Chile,Kazakhstan,0.412769764661789,-0.0524022579193115,2018,520.21
Chile,Malaysia,0.412769764661789,0.248113676905632,2018,1960081.9100000001
Chile,Mexico,0.412769764661789,-0.673847019672394,2018,1807305.22
Chile,Morocco,0.412769764661789,-0.3484927713871,2018,215954.69
Chile,Myanmar,0.412769764661789,-1.26697564125061,2018,182.6
Chile,New Zealand,0.412769764661789,1.51216292381287,2018,24202.47
Chile,Norway,0.412769764661789,1.12084853649139,2018,15538.78
Chile,Panama,0.412769764661789,0.252161979675293,2018,11935.48
Chile,Paraguay,0.412769764661789,-0.0867110788822174,2018,191.52
Chile,Peru,0.412769764661789,-0.276880770921707,2018,14183.29
Chile,Philippines,0.412769764661789,-1.09620380401611,2018,115484.92
Chile,Singapore,0.412769764661789,1.46825659275055,2018,56169.670000000006
Chile,South Africa,0.412769764661789,-0.237546816468239,2018,120816.56
Chile,South Korea,0.412769764661789,0.638123750686646,2018,446811.14
Chile,Sri Lanka,0.412769764661789,-0.139304608106613,2018,13128.63
Chile,Suriname,0.412769764661789,0.0582661032676697,2018,830.48
Chile,Swaziland,0.412769764661789,-0.377749621868134,2018,8462.77
Chile,Switzerland,0.412769764661789,1.3194819688797,2018,722694.71
Chile,Taiwan,0.412769764661789,0.842051267623901,2018,853615.91
Chile,Thailand,0.412769764661789,-0.799416124820709,2018,150753.88
Chile,Turkey,0.412769764661789,-1.31519985198975,2018,16810.72
Chile,Ukraine,0.412769764661789,-1.87217938899994,2018,113.37
Chile,United Arab Emirates,0.412769764661789,0.689255595207214,2018,3845.0200000000004
Chile,United States,0.412769764661789,0.38623908162117,2018,10535831.91
Chile,Uruguay,0.412769764661789,1.02414608001709,2018,18681.05
China,Argentina,-0.298572480678558,0.0069098123349249,2018,2367.0
China,Armenia,-0.298572480678558,-0.451066911220551,2018,506.0
China,Australia,-0.298572480678558,0.971185445785522,2018,18045620.0
China,Bahrain,-0.298572480678558,-0.846294164657593,2018,424.0
China,Bangladesh,-0.298572480678558,-0.985569059848785,2018,290987.0
China,Belize,-0.298572480678558,-0.0021232196595519,2018,676.0
China,Brazil,-0.298572480678558,-0.459598511457443,2018,5429770.0
China,Brunei,-0.298572480678558,1.23603785037994,2018,4798.0
China,Cambodia,-0.298572480678558,0.110921673476696,2018,494352.0
China,Cameroon,-0.298572480678558,-1.40180146694183,2018,43351.0
China,Canada,-0.298572480678558,0.963971078395844,2018,277505998.0
China,Cape Verde,-0.298572480678558,0.833261907100677,2018,65090.0
China,Chile,-0.298572480678558,0.412769764661789,2018,33271.0
China,Colombia,-0.298572480678558,-0.806941986083984,2018,4396.0
China,Costa Rica,-0.298572480678558,0.453386008739471,2018,202522094.0
China,Cuba,-0.298572480678558,0.640602827072144,2018,410.0
China,Dominican Republic,-0.298572480678558,0.012300387956202,2018,9321.0
China,Ecuador,-0.298572480678558,-0.0947211682796478,2018,7296.0
China,Egypt,-0.298572480678558,-1.18812155723572,2018,52635.0
China,El Salvador,-0.298572480678558,-0.389159649610519,2018,182869.0
China,European Union,-0.298572480678558,0.6637275411407308,2018,8742687403.0
China,Georgia,-0.298572480678558,-0.447562873363495,2018,39218.0
China,Ghana,-0.298572480678558,-0.0366430282592773,2018,11095.0
China,Guinea,-0.298572480678558,-0.880597352981567,2018,3106.0
China,Honduras,-0.298572480678558,-0.531820952892303,2018,2226.0
China,Hong Kong,-0.298572480678558,0.776628255844116,2018,150549313.0
China,Iceland,-0.298572480678558,1.39481735229492,2018,21155.0
China,India,-0.298572480678558,-0.997706770896912,2018,26850693.0
China,Indonesia,-0.298572480678558,-0.552034020423889,2018,236991651.0
China,Israel,-0.298572480678558,-0.918100237846375,2018,1355913248.0
China,Japan,-0.298572480678558,1.03756272792816,2018,20047953229.0
China,Kazakhstan,-0.298572480678558,-0.0524022579193115,2018,5576.0
China,Kyrgyzstan,-0.298572480678558,-0.529712080955505,2018,577.0
China,Laos,-0.298572480678558,0.407969743013382,2018,1073.0
China,Lesotho,-0.298572480678558,-0.188606411218643,2018,210.0
China,Macau,-0.298572480678558,1.22980165481567,2018,46696.0
China,Malaysia,-0.298572480678558,0.248113676905632,2018,28722955947.0
China,Maldives,-0.298572480678558,0.0830787196755409,2018,16296.0
China,Mali,-0.298572480678558,-2.0845730304718,2018,45782.0
China,Mauritania,-0.298572480678558,-0.632382810115814,2018,8361.0
China,Mauritius,-0.298572480678558,0.859585344791412,2018,6434.0
China,Mexico,-0.298572480678558,-0.673847019672394,2018,2809383006.0
China,Moldova,-0.298572480678558,-0.402167946100235,2018,2206.0
China,Mongolia,-0.298572480678558,0.83126026391983,2018,107.0
China,Montenegro,-0.298572480678558,0.0376955643296242,2018,5723.0
China,Morocco,-0.298572480678558,-0.3484927713871,2018,197520431.0
China,Mozambique,-0.298572480678558,-0.833229660987854,2018,39838.0
China,Myanmar,-0.298572480678558,-1.26697564125061,2018,230882.0
China,Namibia,-0.298572480678558,0.685118496417999,2018,150787.0
China,New Zealand,-0.298572480678558,1.51216292381287,2018,12371698.0
China,Nicaragua,-0.298572480678558,-0.950928032398224,2018,5109.0
China,Niger,-0.298572480678558,-1.35827600955963,2018,7570.0
China,Nigeria,-0.298572480678558,-2.09752702713013,2018,244.0
China,North Macedonia,-0.298572480678558,-0.211905926465988,2018,60950.0
China,Norway,-0.298572480678558,1.12084853649139,2018,15063712.0
China,Pakistan,-0.298572480678558,-2.25401329994202,2018,4104.0
China,Panama,-0.298572480678558,0.252161979675293,2018,3349.0
China,Paraguay,-0.298572480678558,-0.0867110788822174,2018,46.0
China,Peru,-0.298572480678558,-0.276880770921707,2018,504.0
China,Philippines,-0.298572480678558,-1.09620380401611,2018,8228134093.0
China,Qatar,-0.298572480678558,0.649448752403259,2018,4163.0
China,Rwanda,-0.298572480678558,0.101752020418644,2018,5753.0
China,Saudi Arabia,-0.298572480678558,-0.660987615585327,2018,5395.0
China,Senegal,-0.298572480678558,-0.107357509434223,2018,24964.0
China,Seychelles,-0.298572480678558,0.673994183540344,2018,522.0
China,Singapore,-0.298572480678558,1.46825659275055,2018,7305117823.0
China,South Africa,-0.298572480678558,-0.237546816468239,2018,576926.0
China,South Korea,-0.298572480678558,0.638123750686646,2018,84444037637.0
China,Sri Lanka,-0.298572480678558,-0.139304608106613,2018,525350.0
China,Swaziland,-0.298572480678558,-0.377749621868134,2018,8966.0
China,Switzerland,-0.298572480678558,1.3194819688797,2018,139604051.0
China,Taiwan,-0.298572480678558,0.842051267623901,2018,101899981305.0
China,Tanzania,-0.298572480678558,-0.580475687980652,2018,7216.0
China,Thailand,-0.298572480678558,-0.799416124820709,2018,4908975935.0
China,Trinidad and Tobago,-0.298572480678558,0.230739146471024,2018,7037.0
China,Turkey,-0.298572480678558,-1.31519985198975,2018,787277.0
China,Ukraine,-0.298572480678558,-1.87217938899994,2018,133119.0
China,United Arab Emirates,-0.298572480678558,0.689255595207214,2018,8879.0
